Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
200694_s_at,3.2352186580803366,0.0022960371561721407,14761.22958055662,0.0,0.13566494217449573,0.06707949685872605
206900_x_at,3.235144449251629,0.0022964798665361065,3875.2615759778414,0.0,-0.12576736554113668,0.08980370909467578
204780_s_at,3.2341126303916865,0.002302644213802112,13485.230444267878,0.0,0.2778478880228873,0.0001400046007553597
200689_x_at,3.23320554953253,0.002308076909758497,193163.98458311651,0.0,-0.26217256534897776,0.00033679230483477205
1566551_at,3.2323265290556487,0.002313353684725656,3124.6789051069773,0.0,0.10681287295361369,0.15010597219096478
204280_at,3.2317959812835477,0.0023165443653331715,4471.21194232289,0.0,0.07377174967361508,0.32096313989611464
203306_s_at,3.2308602130652893,0.002322182666490177,36578.76952792976,0.0,0.2670391395051207,0.00025791296350365805
1559026_at,3.2301992883004553,0.002326173154417444,4272.572488788689,0.0,-0.05942319294807507,0.42425545383490865
201868_s_at,3.2285450280628063,0.0023361910014372896,20835.182297670275,0.0,0.2834153872578557,0.00010119038778786314
206756_at,3.228466181270001,0.002336669548479678,7239.693514342855,0.0,0.10918373492890793,0.1412122562333766
1558588_at,3.2281408690909585,0.002338645003847194,21526.099567038305,0.0,-0.13327133157729426,0.0720916078578827
1557137_at,3.226536714731427,0.002348410484148841,10551.565494692812,0.0,-0.30514108911249677,2.6667801828070666e-05
1570330_at,3.2262753289317,0.002350005531495694,3419.1363995847064,0.0,0.17878430474977175,0.015455762523821396
1558882_at,3.224273524472376,0.002362256790485194,6211.2371951398545,0.0,0.27286447309868866,0.00018614187883919997
1553227_s_at,3.223560968991895,0.0023666329874630454,3461.7364623625094,0.0,-0.24888928496920898,0.0006801352509180882
203367_at,3.2222693261240036,0.0023745862017665997,13081.380775373354,0.0,-0.38843453087462587,5.525261735054622e-08
1558412_at,3.2186408351811147,0.002397070621361799,3354.4262024056106,0.0,0.0933287258065636,0.2088908523684481
202681_at,3.2184202674737135,0.0023984441899337866,5783.39587321552,0.0,0.1776618723307517,0.016125186094221488
1567253_at,3.2178529293041502,0.0024019808345931513,4978.190892945753,0.0,0.19373374089778408,0.00859473108134238
1554203_at,3.217628166645476,0.0024033833798000593,3140.225136594296,0.0,0.20241987156702781,0.005995480681544575
201637_s_at,3.2162622083032524,0.002411924614172897,40453.51193415031,0.0,-0.17732862822094342,0.01632873886773736
202099_s_at,3.2161692370010817,0.002412507050370926,4870.663376950741,0.0,-0.3010879455394114,3.448137383234079e-05
204748_at,3.215820024870513,0.002414696002378611,132661.26957779352,0.0,0.17188481092119487,0.019985234593602002
1555728_a_at,3.214354456022442,0.002423904080054621,100950.86866263753,0.0,0.19599515758385125,0.007836228234480096
203430_at,3.2139505143274656,0.0024264481402323053,33704.009809716285,0.0,0.3568848311635227,7.083866132556666e-07
201689_s_at,3.213454827284584,0.0024295736416075314,35854.783953506056,0.0,-0.12644494384145466,0.0880737176999036
200672_x_at,3.2133110590356586,0.0024304809040028253,15093.860018424524,0.0,-0.311954031149104,1.7165573225731678e-05
1558522_at,3.213270840272757,0.002430734768276857,5429.280315927693,0.0,-0.13045559080864808,0.07837253372173293
205954_at,3.213206209674696,0.002431142777260477,2812.5294355721558,0.0,0.17288509629989043,0.019264551856863484
200038_s_at,3.2106509481028294,0.0024473285587609836,213795.7813237145,0.0,-0.234102428033725,0.0014245992036454344
202815_s_at,3.210371459315543,0.0024491053977117546,7545.301949722105,0.0,-0.024568675745331215,0.7413007155095921
1554690_a_at,3.210190449515607,0.002450256843286446,5101.416314936611,0.0,0.2608454346999868,0.0003618966704484627
203976_s_at,3.2070647381002373,0.0024702251596376928,6243.606049282616,0.0,-0.0512011195265087,0.49123773966001866
205172_x_at,3.2063066282066797,0.002475092553302691,4680.977347941247,0.0,0.26482163032523603,0.0002914420373898717
200847_s_at,3.206026735504351,0.0024768919897564636,57318.11356513049,0.0,-0.2436995925978822,0.0008861469178731224
1560846_at,3.205522069454912,0.0024801397798095226,2737.918132764033,0.0,-0.033115450104151435,0.6562980851907559
203303_at,3.205214827288345,0.0024821191127352344,16975.57445531856,0.0,0.0764741684467441,0.3035067943020143
204018_x_at,3.2033133184883154,0.0024944040332917196,2485175.311299518,0.0,-0.0689147009341325,0.35393929948124936
203663_s_at,3.201255705462796,0.002507765445805075,76641.90394968037,0.0,0.20100554735692358,0.006363762878257102
201418_s_at,3.2010870463504677,0.002508863802004083,92050.09809500222,0.0,-0.3747675056796454,1.724895559211889e-07
201601_x_at,3.2001071099680383,0.0025152548754843614,287121.34277053265,0.0,-0.20815612147892235,0.004689410952905404
204043_at,3.199601990284612,0.0025185555349997407,18402.274071609456,0.0,0.17166509184642992,0.020146626991931614
1560826_at,3.1993689939393852,0.0025200794766435477,2983.330964100645,0.0,0.3110643189943625,1.819335182590369e-05
203285_s_at,3.1993169318422194,0.0025204201203017523,4477.246992821339,0.0,-0.3129504012278607,1.607978158745336e-05
1554233_at,3.197975613004788,0.002529212170604911,4443.274349321893,0.0,0.019212545426964073,0.7962946694490987
1560754_at,3.1979230080541314,0.0025295576038293324,18356.172560854702,0.0,-0.014528196680404,0.8452383977724773
206039_at,3.1974623583156334,0.0025325844850469137,11177.928395944722,0.0,-0.11670828789466596,0.11563461038149232
200015_s_at,3.1957889236347405,0.0025436107156018703,31711.31752769433,0.0,0.22900622560152983,0.001819239770757587
1554945_x_at,3.19515338824622,0.002547810712348249,3197.103906226808,0.0,0.0208372374405454,0.7794929780254394
1553169_at,3.1949701990367663,0.002549022612623045,5362.970205842283,0.0,0.0698263953213989,0.3475929070821081
1563771_a_at,3.1946707829304084,0.002551004650847851,3146.8305448466685,0.0,-0.08571590134108795,0.24861394921668079
1556199_a_at,3.1940012892706715,0.002555442016014278,4688.670386363304,0.0,0.1439976464234235,0.05180340011876415
1554710_at,3.1938829096474124,0.002556227425525455,5251.685995473883,0.0,0.09801052992840222,0.18684933663098652
203259_s_at,3.193872443411135,0.0025562968770497163,19720.81246576829,0.0,0.27176905182332245,0.00019802506664036838
204379_s_at,3.1924132883917533,0.0025659978361916324,30964.232042089992,0.0,-0.03069005452970928,0.6800317949843033
1569107_s_at,3.1919689217034706,0.0025689593845898916,2969.486944767017,0.0,0.25474368271358144,0.0005012476882597624
200822_x_at,3.1918207011253235,0.0025699479767227595,80777.370473898,0.0,0.26763176306485514,0.0002495802963795682
1552928_s_at,3.1904384036073217,0.0025791857250579316,5182.079779306931,0.0,0.01867144745288586,0.8019116862074884
202236_s_at,3.1902738236802795,0.00258028778721598,30163.68826621721,0.0,0.08436876362475929,0.2561555035129806
1554916_a_at,3.1895178635332493,0.0025853558600227927,2913.2258889309396,0.0,-0.17809739810527428,0.015862494011029942
1568742_at,3.188198426853601,0.002594225232920615,7381.091027562403,0.0,0.263049253160774,0.00032110545172979476
205879_x_at,3.187299389361421,0.0026002859257122997,10998.33977239849,0.0,0.2091377072793642,0.00449349346166913
1555441_at,3.18712442111696,0.0026014670728532426,3926.8387142298784,0.0,-0.0482162882130508,0.5168778416617901
203707_at,3.187084513820991,0.002601736547049867,3995.648288138669,0.0,-0.26021830767010173,0.0003743535953382393
1563080_at,3.1852951959236724,0.0026138474162018233,3492.3889158689767,0.0,-0.009525819520824718,0.8981625765850019
205407_at,3.1851112491628086,0.0026150956116613006,23420.45838177974,0.0,-0.07558039714183408,0.30920953378521926
202703_at,3.181231537759104,0.002641560071251331,7052.849135161183,0.0,0.022289559960961915,0.764559580905495
205181_at,3.1810055407879627,0.0026431098123759216,5816.3883547104,0.0,-0.1223173905602113,0.09903690342941936
202330_s_at,3.1807203685934415,0.002645066625725406,26103.102450644856,0.0,-0.2911185003708993,6.384270174007178e-05
205442_at,3.1771358822908677,0.002669785758834993,14439.881558026469,0.0,0.10801783196705819,0.1455343260236492
1553976_a_at,3.1771037271960516,0.0026700085385372853,6945.871559539295,0.0,0.05821093007365306,0.43378505811458506
201719_s_at,3.1765911376435088,0.002673562395991349,28886.571208859183,0.0,0.11262524769914653,0.12902444871751095
202619_s_at,3.1757697075857014,0.0026792672734095254,8414.935529796792,0.0,0.18247323914805116,0.013423516354311016
202218_s_at,3.172791909621181,0.002700049627838226,12705.094581831218,0.0,-0.0027255321649250963,0.9707897973243655
1555278_a_at,3.169606880637032,0.0027224552085990555,16313.832233589144,0.0,-0.030131913316012116,0.685539347489354
1565751_at,3.169596654071883,0.0027225274450531876,771.2938697667349,3.1583874990851137e-161,0.07211152935066077,0.3320036438792602
1563720_at,3.169190156359127,0.0027254003254627173,8565.184480424588,0.0,0.13424785045355675,0.07001126646075413
1553033_at,3.168768614660779,0.0027283827024554845,4017.574430670077,0.0,0.2107801506268107,0.004182069499955298
201375_s_at,3.1672637438996585,0.0027390559736726145,24406.912275243405,0.0,0.005433355902178909,0.9418077310842553
1560373_a_at,3.165710714776645,0.002750114213846964,2004.781330494877,0.0,-0.2903430934353589,6.69126299093123e-05
1556389_at,3.1652174223392153,0.0027536359237677306,9111.258242685957,0.0,0.06706986089490868,0.3670018657390179
1562372_at,3.1639721701086345,0.0027625459220869553,2581.6019880933204,0.0,0.2380304570380256,0.0011756724500512883
203917_at,3.1627526299126356,0.0027712996488983813,11748.429945743035,0.0,0.17740414959703002,0.016282413598532552
1557867_s_at,3.1606808280282377,0.0027862339026582935,8619.874610090294,0.0,0.017336026976779266,0.8158173312180746
1557810_at,3.160626571651519,0.0027866260712883714,9198.94344372551,0.0,0.30897384830333613,2.0841659131512956e-05
205773_at,3.1586572528119365,0.002800897535831533,2992.8634931311294,0.0,0.22071771284769523,0.0026779611800546977
1561965_at,3.158635366177759,0.002801056552589906,2737.533612554842,0.0,0.21130558340809547,0.004086622988391308
206000_at,3.157033403439811,0.0028127199032896683,2780.415549615659,0.0,0.13882148932836136,0.0609084879722735
203157_s_at,3.156635935980167,0.002815621176286872,5033.496849780601,0.0,-0.18432221785709707,0.012496007148219503
1561418_at,3.1537126318544804,0.002837050874018142,3919.971057258689,0.0,0.06378460843318347,0.3909898498672726
206674_at,3.1535543153497025,0.002838216039586521,141873.96613113573,0.0,-0.24644727035974032,0.0007708455480994426
205813_s_at,3.1533083741262256,0.0028400270396406117,2669.267665263,0.0,0.1513846180332064,0.04078927699175017
1555889_a_at,3.152458229587926,0.0028462959472892106,52917.97875301177,0.0,0.22254665915159325,0.0024618432570816065
201873_s_at,3.152301656377814,0.0028474520022066683,13703.974172870418,0.0,-0.21539515825067118,0.0034082363402190732
202419_at,3.1501881050165954,0.0028631029833060756,6521.27284870635,0.0,-0.17633617825878842,0.01694826808106311
1557738_at,3.1475110398383412,0.0028830492694278077,5636.880743563216,0.0,-0.058385186639203765,0.4324077226047652
1561195_at,3.146759613191922,0.002888672714566968,13583.747992362227,0.0,0.08101853248417752,0.2755890180230704
206730_at,3.145745036481578,0.002896282745509026,2115.720192683814,0.0,0.02325988306711475,0.7546300940948296
201534_s_at,3.1453222177388325,0.00289946004277489,24065.030629448407,0.0,0.012623093565532404,0.8653257363625304
202144_s_at,3.1444418267921725,0.002906086883519322,30030.651640963228,0.0,-0.16288802633205218,0.02758454527834859
1567558_at,3.1440061883859016,0.0029093715514392038,769.2100613088269,8.880615662627065e-161,0.02033033891500818,0.7847244947423417
201955_at,3.1437840109387456,0.002911048162594159,15798.103482983843,0.0,0.009069059108672938,0.9030211322582128
203955_at,3.142559815636518,0.002920303459874604,9549.281430492003,0.0,0.02088289781767053,0.7790222158090392
203324_s_at,3.1425100128218633,0.0029206806013375598,29501.57048940793,0.0,-0.06803018273886562,0.36016544519608706
201567_s_at,3.1418777917243843,0.0029254724157938158,7541.966238675486,0.0,0.10359329611092113,0.16285330447352314
201990_s_at,3.1410711648898744,0.0029315974224204066,7703.935299747375,0.0,0.2427435143883873,0.0009298489706797091
200055_at,3.1403560114421896,0.002937038466252932,52243.17074478958,0.0,0.3310590924128339,4.704653707533279e-06
1556153_s_at,3.1391744159231263,0.0029460502387067254,2738.7209343510012,0.0,0.20353089579087505,0.005719658542858933
204231_s_at,3.1384402784200884,0.0029516631416266624,6422.434787619383,0.0,-0.03482556739754981,0.6397664089928936
205451_at,3.138011463126262,0.0029549465822461553,3385.2919263771814,0.0,-0.04643648738450753,0.5324873054368523
203514_at,3.1367731420958727,0.0029644487433560535,12379.443538590709,0.0,0.04737467513950394,0.5242296733784331
1552804_a_at,3.1356304479827837,0.002973243977319978,3814.5828774456504,0.0,-0.06926037597347909,0.3515245258668478
203624_at,3.1346710844586507,0.002980648092713888,22536.591196047186,0.0,-0.07024856567640042,0.34467860787523585
1554768_a_at,3.1336589645055586,0.002988479173478569,22148.88799065266,0.0,-0.04371207599740262,0.5568309684784261
204400_at,3.1323751474179304,0.002998441794190472,6124.6019180368685,0.0,0.05370783922159889,0.4702396655106943
1567252_at,3.1295023697404885,0.003020854360757541,3902.441660152981,0.0,0.1939881395554725,0.008506270972565054
1558693_s_at,3.129247168490539,0.003022853375126439,6319.26855581029,0.0,0.28360517231527566,0.0001000645468121282
200058_s_at,3.1285463866492407,0.0030283494057801352,19223.87550094968,0.0,-0.06684665108514164,0.36860228485882035
206016_at,3.1280951447090075,0.00303189360546746,4676.288027700859,0.0,0.20641178780794786,0.005056569829463636
1562893_at,3.126822385306775,0.0030419124261574838,4807.175332758225,0.0,0.08591813228658982,0.24749525303903047
205559_s_at,3.1265149224919044,0.0030443376057111074,10243.05551211564,0.0,0.2988163239119813,3.9756704322399296e-05
1554114_s_at,3.1262564878936128,0.003046377546248043,5602.410618299205,0.0,0.22091309767126324,0.0026540798530405607
201074_at,3.1257488650304346,0.0030503883851150234,26386.63902982547,0.0,-0.27932496265997636,0.00012853555960845128
204783_at,3.1253797709530153,0.003053307962320239,3431.969821661081,0.0,0.03854990681291109,0.6043795930391556
1569937_at,3.123080861640957,0.003071555025065764,2317.7875897327162,0.0,0.06910969198556806,0.35257588003616186
1554335_at,3.1219866806278174,0.003080277738950065,18660.885839175076,0.0,0.03632139348449174,0.6254499464796057
201565_s_at,3.1216540526667766,0.0030829342801162113,182998.78781138256,0.0,0.20384214504563555,0.005644450712507145
1557487_at,3.1213396565599294,0.003085447298547337,4740.524998964629,0.0,-0.3593719772716511,5.849992288836009e-07
1559837_at,3.1213180313274753,0.003085620227065001,2402.417654856943,0.0,0.18763739835756907,0.010973182436128633
204332_s_at,3.1212322918486577,0.0030863059466123615,13621.251215315302,0.0,0.20840603368111196,0.004638815805524475
206425_s_at,3.1209979466526,0.0030881809419686193,3004.839280874275,0.0,0.2320715619013034,0.0015713918106839717
1555058_a_at,3.1208780470930186,0.003089140694380442,16632.753843794384,0.0,0.03891455551261277,0.6009621694391868
1556405_s_at,3.12081056368114,0.0030896810045210215,4577.813474736391,0.0,-0.04526713760797515,0.5428701567154453
1554801_at,3.1204133568896424,0.003092863163160727,3041.452611010102,0.0,0.09544979015080639,0.19868403937818785
202821_s_at,3.120236567191713,0.00309428052941773,4254.722013384381,0.0,0.19221926203214695,0.009138425748246078
1559297_at,3.1198000517130104,0.0030977829371341935,4833.518158254212,0.0,0.1581050029272886,0.03254817740829616
1564757_a_at,3.119439257707223,0.003100680753278475,2678.330098764451,0.0,-0.04912498037175766,0.5089999396493539
204900_x_at,3.1183498663141784,0.0031094468039847586,64412.8210642973,0.0,0.14752964676587024,0.04626277262161884
1552977_a_at,3.1166409405619593,0.0031232475726451366,16698.012284546407,0.0,0.2052443663760663,0.005316484965513873
202869_at,3.1165336081015083,0.0031241163794111333,60995.70742874112,0.0,0.1481396833463849,0.045357820863917514
204310_s_at,3.1163949450172277,0.003125239147547788,3145.9039693400828,0.0,-0.3215420867962445,9.064055132627017e-06
204011_at,3.115001681744105,0.0031365427398686667,39783.36457593585,0.0,-0.10056970201914849,0.17554619045212808
201688_s_at,3.114743886582486,0.0031386386760538405,16487.19819862067,0.0,-0.10523575498426987,0.15625265874096247
1570225_at,3.1144237896800018,0.0031412430710315593,11965.31275583654,0.0,0.2605604490227905,0.0003675090496490666
204338_s_at,3.1142653501293127,0.0031425329699335874,2643.521422927727,0.0,0.09486716519515517,0.2014509728877133
206852_at,3.113927099645826,0.0031452885137700907,3034.210696571817,0.0,0.14412434563403773,0.051595532301638235
1559433_at,3.1128520706372598,0.003154062093776316,4057.1220254848076,0.0,0.15376937394444326,0.0376838829500774
206770_s_at,3.1112425127048264,0.00316724343254854,13029.863446248753,0.0,-0.009384257152237497,0.8996679778132958
1559410_at,3.110971034369537,0.003169472052503233,27953.587305426794,0.0,-0.005047019332074873,0.9459389431224527
206680_at,3.1107288873961103,0.003171461195912696,10917.348620734734,0.0,0.15607656471291162,0.034871748711368326
1561919_at,3.1096830913276343,0.0031800662154272165,2934.7373663317035,0.0,0.137846862452753,0.06276201578093947
203316_s_at,3.107614952334122,0.00319715141480299,65771.18074501587,0.0,-0.11139332816920021,0.13329048998559948
1559503_a_at,3.1056448668268106,0.003213511113409122,2298.9062559117297,0.0,0.07694057703955968,0.3005585568917519
203834_s_at,3.1041916620172523,0.003225631710262514,4059.811498136159,0.0,0.16535988232776802,0.025283575556613855
202331_at,3.10408198586279,0.003226548310158553,8703.646981675187,0.0,0.0010157710797415744,0.9891116524891503
201400_at,3.1039731207087433,0.003227458387336899,40563.819583965414,0.0,0.27702683787188703,0.00014678623798610623
200989_at,3.1038626891065113,0.0032283818192287016,88715.41528260904,0.0,-0.007763212840175363,0.9169306742284424
204115_at,3.1026529504373954,0.0032385148332337013,75844.06388538648,0.0,-0.1064499815636287,0.15150385284262366
1559535_s_at,3.102518968107925,0.0032396390315898786,3459.757367569877,0.0,-0.3263286695201388,6.535553394595134e-06
201786_s_at,3.1022380068571915,0.003241997733144477,18806.104269103267,0.0,0.016047500124773986,0.8292894766886222
206392_s_at,3.10215676929796,0.0032426800485525036,4130.858176598637,0.0,0.14317522171394942,0.0531696603973707
203599_s_at,3.0996835491969668,0.0032635208612641687,3054.23789471653,0.0,-0.3441848110052553,1.8357268509416906e-06
201791_s_at,3.0979575002837607,0.0032781440965786606,8440.057551159292,0.0,-0.06542439894837945,0.3789007086640579
202281_at,3.0970844848179446,0.003285565046995533,6322.173443704049,0.0,0.2642181254979838,0.00030124419291478077
201308_s_at,3.0966853457779915,0.003288963413330192,14470.674714276738,0.0,-0.32562887387558254,6.858027158483502e-06
1564511_a_at,3.0964438700441876,0.0032910210856604383,2047.6475426311274,0.0,-0.08531169009383537,0.2508604537048592
201631_s_at,3.0951363995352668,0.0033021845087747278,226528.75722651836,0.0,0.2626537385431297,0.0003280966150787477
201720_s_at,3.0949800606312516,0.003303521866156787,184429.58392099504,0.0,0.1981006456573256,0.007184106600835833
205512_s_at,3.0948890309069137,0.0033043008014601795,5136.9592816951135,0.0,0.1444504045234606,0.05106376807128199
1552299_at,3.0943672648727474,0.003308769028406266,3321.031474771373,0.0,-0.1479444927860785,0.04564575041557255
1565483_at,3.0936954933610274,0.003314530661741214,17467.974105205754,0.0,0.07246394061384528,0.32963998803116434
202931_x_at,3.0925445032304304,0.0033244255447636467,20650.57574021223,0.0,-0.302795242389369,3.095835765168065e-05
204794_at,3.0901171746768292,0.003345388884698321,75986.4878605941,0.0,-0.10821881661021808,0.1447821840473769
1563312_at,3.08876831570047,0.0033570946628195208,2696.7554916832623,0.0,0.05162006202805212,0.48769398207982834
1557248_at,3.0885827200889255,0.0033587084841681437,10447.843011708479,0.0,-0.19523992872238516,0.008082650794412045
1559942_at,3.08579908067989,0.003383005587325168,4458.159655056672,0.0,-0.11094083451368687,0.1348843414064882
1562595_at,3.0857135594302347,0.003383754811371285,2540.0101225811245,0.0,0.02896942824245412,0.6970634202366923
203932_at,3.0850369747221333,0.0033896879444634633,105678.9686099983,0.0,0.14252730080476092,0.054266930341486525
204278_s_at,3.0849289755456613,0.0033906359677364547,4822.3944189443355,0.0,-0.17752326284057265,0.016209581567550483
203894_at,3.0841501126447017,0.003397480649403286,3398.5740503829134,0.0,0.12191891556702507,0.10015007790093858
201977_s_at,3.0840973030371046,0.003397945237407855,4788.934659585435,0.0,0.053970350177302416,0.46806949115826
1553138_a_at,3.083302578540919,0.003404944357245454,7170.324842853005,0.0,0.012665380774673189,0.864878874065903
200815_s_at,3.0825104920447837,0.0034119344440823956,10258.732953025516,0.0,0.26523846714382154,0.0002848456505596476
204299_at,3.0821407148996194,0.0034152025534279207,14793.908579630799,0.0,-0.14289983448556215,0.05363376855079538
1556748_x_at,3.0809700542041734,0.0034255693592610895,17798.54058364007,0.0,0.20986786665365728,0.0043525626631154835
1569023_a_at,3.079984797674906,0.003434318450400936,1696.3745501415628,0.0,-0.05661887423020334,0.4464846866609458
1557869_at,3.0797754257165884,0.003436180523794195,2893.682174059173,0.0,0.2446587638717595,0.0008442079780012038
201932_at,3.079616466305567,0.003437594914786818,7333.188412699536,0.0,-0.2489741656045743,0.0006771669378185122
204389_at,3.0795330699658447,0.003438337190214087,5433.807889969521,0.0,0.25027721738108955,0.0006330722285098799
203005_at,3.0790069594925478,0.0034430235349164834,9716.520199355373,0.0,0.2524634181176261,0.0005649977874553734
204795_at,3.0787448676952534,0.0034453604841132466,3920.3168726167382,0.0,-0.2585829435909273,0.0004087316841819976
201040_at,3.0785359187392256,0.0034472247083296662,28320.879009501143,0.0,0.13197551640850141,0.07492938662381331
201552_at,3.0771650457829876,0.003459480303269446,39754.14712641918,0.0,0.11385162690654924,0.12488285077419752
205383_s_at,3.0766110360802705,0.003464445373157895,22000.981668481258,0.0,-0.2611053106821363,0.0003568481733683211
1555480_a_at,3.075136418539108,0.003477695385048793,6380.639010743858,0.0,0.1303828914729153,0.07854037040553209
202197_at,3.0746043130250187,0.003482488864070721,7848.752769229424,0.0,0.164997420345589,0.025610311225950276
204044_at,3.0743240475393936,0.0034850162677031622,20407.281312239655,0.0,-0.19144615859886438,0.009427534755182288
202009_at,3.073645934010175,0.003491138934094206,6579.199195870799,0.0,0.02927328488160731,0.6940443675080777
1556086_at,3.0710473442869755,0.0035147002427619017,1711.6790844668353,0.0,-0.045993804299473286,0.5364062086038388
1556676_a_at,3.067490260126775,0.0035472075077021678,18092.40973634146,0.0,-0.2774908800419965,0.00014291660715693187
200798_x_at,3.066395777741215,0.0035572694239224896,220138.0806064417,0.0,0.1928402154107798,0.008911926866559453
203169_at,3.0654591460051037,0.003565902593365961,3814.507592174085,0.0,-0.3230718062761677,8.169407684422014e-06
201563_at,3.064810111901438,0.003571897060993602,25053.861993376624,0.0,-0.16282235306952897,0.02764804403974773
202963_at,3.063625825195961,0.00358286082057538,22182.63217983449,0.0,-0.13445133748283908,0.06958397625461726
1560986_a_at,3.0634043388783874,0.0035849149653845594,4826.900097067353,0.0,-0.23242429259544997,0.0015449442556791802
1568754_at,3.0633868008240697,0.00358507766947177,2700.6065911708506,0.0,0.08859053640283712,0.23303975917718156
1557398_at,3.0628031551163435,0.00359049643872607,5721.114312268185,0.0,0.12951053364877949,0.08057704075476792
200040_at,3.0614762159860867,0.0036028463779692347,50672.14866582208,0.0,-0.24255588524231672,0.0009386544938042316
201286_at,3.061243880462593,0.003605013064907132,10407.62640104018,0.0,0.21454635064708602,0.003540041042921519
205607_s_at,3.0611902215735003,0.003605513653815758,3860.7718008043703,0.0,-0.2791519882710525,0.00012983175648169696
204405_x_at,3.060897518450215,0.0036082455203425338,13651.582744331086,0.0,-0.17888988445714718,0.015394060555640876
1553801_a_at,3.058206684604584,0.0036334558490375753,2886.9995389196392,0.0,-0.2212390785217871,0.0026146655090314302
205095_s_at,3.0577528130868865,0.003637725298554537,8355.927854138195,0.0,0.27477153187130565,0.00016702598764470604
1557991_at,3.0571976821751985,0.0036429540169595205,3451.618250359403,0.0,-0.03980496343052261,0.5926540274469521
1558250_s_at,3.0566803633660613,0.0036478332800714683,3708.6742257260685,0.0,-0.3222238776521262,8.65441408016177e-06
1563801_at,3.0564708446791027,0.0036498112638108826,3247.894038618432,0.0,0.0044227604590818224,0.9526173294065147
1566342_at,3.055994319468514,0.0036543139034015846,24991.537649715654,0.0,0.1230568235543753,0.09699720014187922
205494_at,3.055941519236962,0.003654813145637413,4682.91094450805,0.0,0.04586960250017569,0.5375082990007128
205476_at,3.0558053242503997,0.0036561012221573205,5176.788693883711,0.0,0.0671220333461529,0.36662840836810295
204051_s_at,3.055559767804871,0.00365842472961644,3332.3798045031976,0.0,0.047810030132256626,0.5204200463038344
201166_s_at,3.0541986311350917,0.0036713306115495133,15902.117272217072,0.0,-0.22855571139355407,0.0018585284362514364
1553388_at,3.0540726121811725,0.003672527760396195,3368.668285570691,0.0,0.18055687185942362,0.01444796718266342
205206_at,3.0519575135551933,0.003692678405300051,23657.75910574855,0.0,0.19765786504554556,0.007317089901488862
200711_s_at,3.051679916126262,0.003695331195771363,14392.790495956559,0.0,-0.20238703146179174,0.0060038113631685095
204849_at,3.050919198841934,0.003702610466146847,13461.79889302032,0.0,-0.010227737617134193,0.8907037167090985
204463_s_at,3.050880225845344,0.003702983778776458,3296.787043253195,0.0,0.1428373624354438,0.05373951772795702
203609_s_at,3.0499554386782393,0.003711853017044369,5291.300785586285,0.0,-0.2425974924872855,0.0009366952621006237
206582_s_at,3.048348563818799,0.0037273138726945437,14485.890866161315,0.0,-0.2636914389243416,0.0003100479593907053
1558621_at,3.048333739251217,0.0037274568062740667,9234.734331637983,0.0,-0.21683355387855116,0.003194961525398953
1560994_x_at,3.048219357175518,0.003728559822751943,2255.989035894137,0.0,0.12290158670508293,0.09742263014968121
1570607_at,3.048145944334889,0.003729267932212983,13068.080330961335,0.0,0.22932780847104886,0.0017916596104130575
1569709_at,3.0478438812769646,0.0037321829057201292,4417.089392714872,0.0,0.0422236947249154,0.5703535748000138
200049_at,3.046750878823015,0.0037427494593699298,7515.712855543678,0.0,-0.24592995648133925,0.0007914377359894955
1566825_at,3.046229013132834,0.0037478050052133674,25711.141415796035,0.0,0.37874947322838287,1.2446278798844707e-07
1560171_at,3.046052165759967,0.0037495197365023537,5852.414457710194,0.0,-0.13477243552000098,0.06891404272271666
206226_at,3.0456373570976054,0.0037535448116358403,3896.6678690228046,0.0,0.03489617086438885,0.6390876124426066
1561710_at,3.0439114642389646,0.0037703378612765487,2815.6184625847227,0.0,0.14675965937595972,0.047426476856161935
1567387_at,3.0439032554579226,0.0037704179105469446,1273.9389026954723,1.009098923727256e-269,-0.02220618854866262,0.7654145546709026
200631_s_at,3.0433760792080014,0.003775562277965011,88562.39937525959,0.0,-0.2658400698191201,0.0002755696365442432
1559401_a_at,3.042596169941709,0.003783185636132915,15451.647126688838,0.0,-0.08151777524749881,0.27263150425874505
1557900_at,3.0412512156850022,0.003796367905220901,2540.165784223739,0.0,0.19937786998980156,0.006812481255674378
1557164_a_at,3.0410076191072886,0.0037987603172259,4278.030901670361,0.0,-0.2838132428997731,9.884371281762658e-05
201819_at,3.040742697036909,0.0038013638639327403,5232.523928278082,0.0,-0.25017306794501076,0.0006364967224469762
1555250_a_at,3.0396367446778414,0.003812251790381588,2911.996409974091,0.0,0.2545416578536861,0.0005066149879895885
205683_x_at,3.0390116789161983,0.003818419100042271,361399.3766584407,0.0,-0.06502952900128137,0.38179078143339534
200024_at,3.0388849771090936,0.003819670425607058,232755.76561079556,0.0,-0.2197180566734521,0.002803220825752475
200925_at,3.037951852652781,0.0038288985992910567,85353.84709453322,0.0,0.2697037098758063,0.00022237492048353546
201260_s_at,3.036930236707077,0.003839027198956903,23839.35306287689,0.0,-0.24554526076164773,0.0008070778637646877
201532_at,3.0361161714841893,0.003847117045250416,34999.75953896239,0.0,-0.059333799526273934,0.4249540031638833
203783_x_at,3.0355515751510898,0.0038527376705423002,3486.236906962246,0.0,0.0825848182724782,0.26638276124817173
