Gene_Name,F-Statistic,p-value (ANOVA),Chi-Square Statistic,p-value (Chi-Squared Test),Correlation Coefficient,p-value (Pearson Correlation)
PKD2,6.4395462088614,2.502683802922994e-07,1.6318888924767103,0.9902953115522198,-0.3107388891917673,1.858359742349077e-05
CYP1B1.3,6.43723895752826,2.5185864198968423e-07,14.358141522059459,0.07289510085043904,0.35175622642793336,1.0457858272961373e-06
CYP1B1.7,6.43723895752826,2.5185864198968423e-07,14.358141522059459,0.07289510085043904,0.35175622642793336,1.0457858272961373e-06
CYP1B1.11,6.43723895752826,2.5185864198968423e-07,14.358141522059459,0.07289510085043904,0.35175622642793336,1.0457858272961373e-06
CYP1B1.15,6.43723895752826,2.5185864198968423e-07,14.358141522059459,0.07289510085043904,0.35175622642793336,1.0457858272961373e-06
KBTBD11,6.431676510719126,2.557344633589407e-07,3.9996284199717564,0.8571569842001976,0.06556157355246989,0.377899853895455
PNPLA6,6.405946019087916,2.744588446211611e-07,1.2278568652982356,0.9963590102452666,0.299181838802173,3.8859487448405514e-05
SRD5A1,6.400454766379363,2.7863021360460214e-07,2.4997771433995855,0.9617413370685789,0.09449552176386611,0.2032304337787183
PTP4A3,6.399316071446383,2.795031641199736e-07,10.797495958879901,0.2134394656692885,-0.22506075435639825,0.0021905751656910682
PACS2.3,6.398104212065708,2.8043522710581547e-07,1.4321199980550596,0.9937785091689734,-0.1928560937380433,0.008906200875266291
PACS2.1,6.398104212065708,2.8043522710581547e-07,1.4321199980550596,0.9937785091689734,-0.1928560937380433,0.008906200875266291
ZNF135.1,6.38865658433088,2.8780961542603366e-07,15.848972748957197,0.04459349870976326,-0.27133290799389903,0.0002029501784835078
ZNF135.3,6.38865658433088,2.8780961542603366e-07,15.848972748957197,0.04459349870976326,-0.27133290799389903,0.0002029501784835078
DARS,6.386803085458889,2.8927910767984357e-07,0.5619840864300314,0.9997923161083226,-0.1994989803000218,0.006778147803207013
DARS.2,6.386803085458889,2.8927910767984357e-07,0.5619840864300314,0.9997923161083226,-0.1994989803000218,0.006778147803207013
PPARGC1B.7,6.383862060667032,2.916263209170195e-07,8.393086941191681,0.39604371511909797,0.24015282190763476,0.0010584116990733268
PPARGC1B.1,6.383862060667032,2.916263209170195e-07,8.393086941191681,0.39604371511909797,0.24015282190763476,0.0010584116990733268
PPARGC1B.4,6.383862060667032,2.916263209170195e-07,8.393086941191681,0.39604371511909797,0.24015282190763476,0.0010584116990733268
TMX4.2,6.383224249735442,2.9213787684372993e-07,1.1231719605838264,0.9973440217275892,0.2827715718160692,0.00010509858145869887
TMX4,6.383224249735442,2.9213787684372993e-07,1.1231719605838264,0.9973440217275892,0.2827715718160692,0.00010509858145869887
GNB2,6.378683642759579,2.95805854626237e-07,1.0431312015630194,0.9979609077685543,0.34173407821075114,2.1955612222846814e-06
KIAA0141.1,6.366394090096548,3.059676781720891e-07,0.7312475718013254,0.9994432166644235,-0.16979359686820783,0.021567627868601523
KIAA0141.3,6.366394090096548,3.059676781720891e-07,0.7312475718013254,0.9994432166644235,-0.16979359686820783,0.021567627868601523
RUSC1-AS1,6.36560858520215,3.0662900257386145e-07,2.440903977129091,0.9644297141790369,-0.21755639843015606,0.0030924035817349047
CEBPG,6.365295151040234,3.068932871445989e-07,0.6682750281166736,0.9996018402047346,0.3267876045412345,6.331938912785048e-06
CLUAP1.2,6.360996409150494,3.105411543590155e-07,1.0880706048770052,0.9976283655023888,-0.271326955855512,0.0002030181749145084
CLUAP1,6.360996409150494,3.105411543590155e-07,1.0880706048770052,0.9976283655023888,-0.271326955855512,0.0002030181749145084
GAS7.2,6.354768201719844,3.1590387706979197e-07,4.2548271247245975,0.8334312556126944,0.13532047656235635,0.06778276459334225
GAS7,6.354768201719844,3.1590387706979197e-07,4.2548271247245975,0.8334312556126944,0.13532047656235635,0.06778276459334225
MMEL1,6.350064182242894,3.2001589278548923e-07,2.1538178029490105,0.9759293498393711,0.3477537695036538,1.410636740003191e-06
MAP2K1,6.345534656573716,3.2402625935076614e-07,1.4810719317359,0.9930177200598868,0.27105834287227265,0.0002061089561913897
SUMO3,6.342663981783995,3.265940443901405e-07,0.886615291583695,0.9988682358550942,0.17480876748686855,0.017941706160801284
SUMO3.2,6.342663981783995,3.265940443901405e-07,0.886615291583695,0.9988682358550942,0.17480876748686855,0.017941706160801284
PAPSS2.6,6.341869858097009,3.273079867672332e-07,10.065306390548624,0.2604721598442078,0.34933150750691294,1.2542803805549383e-06
PAPSS2,6.341869858097009,3.273079867672332e-07,10.065306390548624,0.2604721598442078,0.34933150750691294,1.2542803805549383e-06
PAPSS2.3,6.341869858097009,3.273079867672332e-07,10.065306390548624,0.2604721598442078,0.34933150750691294,1.2542803805549383e-06
CILP2.3,6.341663056329388,3.2749416565424867e-07,11.28705374218274,0.18595874525530487,-0.013652109130398243,0.8544642610466378
CILP2.1,6.341663056329388,3.2749416565424867e-07,11.28705374218274,0.18595874525530487,-0.013652109130398243,0.8544642610466378
PRKAB2,6.331326668249173,3.369368050970824e-07,0.9839376036242453,0.9983478367378468,-0.25918627324757704,0.00039572186711779285
SETMAR.8,6.330422553810447,3.3777565879462466e-07,0.9165946782892607,0.9987223915836523,-0.29178483693454943,6.131071785321106e-05
SETMAR.5,6.330422553810447,3.3777565879462466e-07,0.9165946782892607,0.9987223915836523,-0.29178483693454943,6.131071785321106e-05
SETMAR.2,6.330422553810447,3.3777565879462466e-07,0.9165946782892607,0.9987223915836523,-0.29178483693454943,6.131071785321106e-05
RHOQ,6.329901431756086,3.382601194111242e-07,1.1223077387804765,0.9973512893368407,0.12911998876560865,0.0815025164973963
PTPRG.2,6.325140687010639,3.427184314633573e-07,12.567478416456227,0.12762327805879176,0.08531882934813699,0.25082065402695886
PTPRG,6.325140687010639,3.427184314633573e-07,12.567478416456227,0.12762327805879176,0.08531882934813699,0.25082065402695886
CCND3.3,6.319542886598523,3.4803630624170586e-07,1.0846577013904952,0.9976548431024426,0.18444410759721055,0.012436889878010686
CCND3.1,6.319542886598523,3.4803630624170586e-07,1.0846577013904952,0.9976548431024426,0.18444410759721055,0.012436889878010686
DNAJB12.7,6.312001331628623,3.553322353220048e-07,0.5459013977476066,0.9998139065858924,0.17750565015521133,0.01622033295983801
DNAJB12.1,6.312001331628623,3.553322353220048e-07,0.5459013977476066,0.9998139065858924,0.17750565015521133,0.01622033295983801
DNAJB12.4,6.312001331628623,3.553322353220048e-07,0.5459013977476066,0.9998139065858924,0.17750565015521133,0.01622033295983801
PSRC1,6.304174255713661,3.630671555872622e-07,3.264219753518362,0.9166990148581662,0.33085670723681876,4.771819987061093e-06
CLOCK,6.303462534352279,3.6377884380713497e-07,0.6496058035724687,0.9996418684360481,0.29616765998803873,4.686505186067754e-05
ZBTB16,6.28181211593307,3.8611214027321407e-07,4.307314301265565,0.8283868460777232,-0.2885970799793943,7.433976588968007e-05
IARS,6.280805290767236,3.8718365090717404e-07,0.6207789298128312,0.9996979045719603,-0.16548550305501195,0.025171174660421604
LRP1.7,6.280735229821449,3.872583242745344e-07,7.148779901160578,0.520668949550321,0.30169508288492897,3.3187380954270244e-05
LRP1.3,6.280735229821449,3.872583242745344e-07,7.148779901160578,0.520668949550321,0.30169508288492897,3.3187380954270244e-05
LRP1.11,6.280735229821449,3.872583242745344e-07,7.148779901160578,0.520668949550321,0.30169508288492897,3.3187380954270244e-05
LRP1.15,6.280735229821449,3.872583242745344e-07,7.148779901160578,0.520668949550321,0.30169508288492897,3.3187380954270244e-05
GALNT1.15,6.279579745837397,3.8849197068170043e-07,0.4958050444662602,0.9998708354542156,-0.21907140098080907,0.0028870504238150863
GALNT1.3,6.279579745837397,3.8849197068170043e-07,0.4958050444662602,0.9998708354542156,-0.21907140098080907,0.0028870504238150863
GALNT1.11,6.279579745837397,3.8849197068170043e-07,0.4958050444662602,0.9998708354542156,-0.21907140098080907,0.0028870504238150863
GALNT1.7,6.279579745837397,3.8849197068170043e-07,0.4958050444662602,0.9998708354542156,-0.21907140098080907,0.0028870504238150863
CNPY3.3,6.274835091075987,3.9359915824157204e-07,1.2077087173015626,0.9965651912654321,-0.019090203414198363,0.7975637703280347
CNPY3.1,6.274835091075987,3.9359915824157204e-07,1.2077087173015626,0.9965651912654321,-0.019090203414198363,0.7975637703280347
TRIB2.2,6.271818585989933,3.9688121450678257e-07,5.91277399088508,0.6570019851544091,-0.02608568636229671,0.7259467651647558
TRIB2,6.271818585989933,3.9688121450678257e-07,5.91277399088508,0.6570019851544091,-0.02608568636229671,0.7259467651647558
HSP90AB1.3,6.268162830225777,4.008957180106858e-07,0.5845736121798651,0.9997590217794873,-0.2920336293918836,6.038975173350491e-05
HSP90AB1.1,6.268162830225777,4.008957180106858e-07,0.5845736121798651,0.9997590217794873,-0.2920336293918836,6.038975173350491e-05
CAPZA2.6,6.25877214483616,4.113961686003649e-07,2.788645898510088,0.9469129127249881,0.1916839410764638,0.009337764110965933
CAPZA2,6.25877214483616,4.113961686003649e-07,2.788645898510088,0.9469129127249881,0.1916839410764638,0.009337764110965933
CAPZA2.3,6.25877214483616,4.113961686003649e-07,2.788645898510088,0.9469129127249881,0.1916839410764638,0.009337764110965933
ENOX2.2,6.251666922796979,4.195245481957603e-07,0.8939825838311939,0.9988335364009346,0.01069563766399944,0.8857369069331061
ENOX2,6.251666922796979,4.195245481957603e-07,0.8939825838311939,0.9988335364009346,0.01069563766399944,0.8857369069331061
VNN1,6.24485124978397,4.274734602131937e-07,18.595499139158957,0.01717920018890693,0.11512663749407036,0.12068679121876846
VNN1.2,6.24485124978397,4.274734602131937e-07,18.595499139158957,0.01717920018890693,0.11512663749407036,0.12068679121876846
SH2B2,6.2383600672548045,4.3518474571498836e-07,0.9373321302594573,0.9986141446808556,0.20891268358377102,0.004537745173941871
DPYD.8,6.237507880878589,4.362074484747554e-07,4.381457209630641,0.8211724505660594,0.008263950866793891,0.9115937247036979
DPYD.5,6.237507880878589,4.362074484747554e-07,4.381457209630641,0.8211724505660594,0.008263950866793891,0.9115937247036979
DPYD.2,6.237507880878589,4.362074484747554e-07,4.381457209630641,0.8211724505660594,0.008263950866793891,0.9115937247036979
DNTT.1,6.2346966700007656,4.3959833453992917e-07,24.84892870491935,0.0016488698700329095,-0.2808177501852853,0.00011784124924471121
DNTT.3,6.2346966700007656,4.3959833453992917e-07,24.84892870491935,0.0016488698700329095,-0.2808177501852853,0.00011784124924471121
TRIM26,6.2330307497027935,4.4162026787894224e-07,0.4976986235241953,0.9998689493592398,0.3203022033348235,9.85652044275153e-06
DNAJB9.2,6.224941981016271,4.5157140571195806e-07,2.405417074617394,0.9659956053115779,-0.11379166671433939,0.12508292232980406
DNAJB9.5,6.224941981016271,4.5157140571195806e-07,2.405417074617394,0.9659956053115779,-0.11379166671433939,0.12508292232980406
DNAJB9.8,6.224941981016271,4.5157140571195806e-07,2.405417074617394,0.9659956053115779,-0.11379166671433939,0.12508292232980406
LOC100310756,6.223592954622086,4.5325284262033734e-07,0.6831409111222285,0.9995677598367877,0.30614668841524023,2.5005945524445e-05
MS4A3,6.22309713278181,4.5387242012969357e-07,12.9356022469991,0.11408462614201753,0.16827883499706525,0.022780336799887623
ARSB.8,6.222724666200269,4.5433841352481e-07,2.353668979706897,0.9682056191166657,0.23145844737103222,0.0016183484590806755
ARSB.2,6.222724666200269,4.5433841352481e-07,2.353668979706897,0.9682056191166657,0.23145844737103222,0.0016183484590806755
ARSB.5,6.222724666200269,4.5433841352481e-07,2.353668979706897,0.9682056191166657,0.23145844737103222,0.0016183484590806755
IDH3A.2,6.22186170149792,4.5541991959466055e-07,1.0361609041416122,0.9980094235348306,0.110396822157765,0.136819846004875
IDH3A,6.22186170149792,4.5541991959466055e-07,1.0361609041416122,0.9980094235348306,0.110396822157765,0.136819846004875
ZNF43,6.22111727986742,4.56354942195869e-07,1.3109277582864507,0.9954203223598485,-0.2814820823344718,0.00011335469550098284
DSC2.1,6.212850125097294,4.668695106944627e-07,12.7051133612147,0.12240656142347998,-0.07877391547291297,0.2891537053167169
DSC2.3,6.212850125097294,4.668695106944627e-07,12.7051133612147,0.12240656142347998,-0.07877391547291297,0.2891537053167169
SLC2A1.1,6.212123532009049,4.678051955085527e-07,1.9786883802221473,0.9816582359603477,0.07257144570049438,0.3289210981621878
SLC2A1.3,6.212123532009049,4.678051955085527e-07,1.9786883802221473,0.9816582359603477,0.07257144570049438,0.3289210981621878
PPM1F.2,6.202665000631825,4.801590998313904e-07,1.6924189618589274,0.9890339998797716,-0.33546390254223507,3.4470576492748724e-06
PPM1F.5,6.202665000631825,4.801590998313904e-07,1.6924189618589274,0.9890339998797716,-0.33546390254223507,3.4470576492748724e-06
PPM1F.8,6.202665000631825,4.801590998313904e-07,1.6924189618589274,0.9890339998797716,-0.33546390254223507,3.4470576492748724e-06
FOXO3.1,6.201339778572201,4.819160015134489e-07,0.9864123192868508,0.9983327752969718,-0.10883738051360328,0.1424858708081969
FOXO3.3,6.201339778572201,4.819160015134489e-07,0.9864123192868508,0.9983327752969718,-0.10883738051360328,0.1424858708081969
C5orf56.2,6.198995313856451,4.850400074430234e-07,1.6886827071116834,0.9891147515745627,-0.24585150474431317,0.0007946044307780447
C5orf56,6.198995313856451,4.850400074430234e-07,1.6886827071116834,0.9891147515745627,-0.24585150474431317,0.0007946044307780447
CD163,6.1955417209664,4.896790698656845e-07,21.925355462965275,0.005056039010174256,0.2753682448669523,0.00016143152481652975
CHD4.2,6.19223543642798,4.9416206549119e-07,0.3957126399819624,0.999945464989361,-0.2657427638452642,0.0002770506975392523
CHD4.8,6.19223543642798,4.9416206549119e-07,0.3957126399819624,0.999945464989361,-0.2657427638452642,0.0002770506975392523
CHD4.5,6.19223543642798,4.9416206549119e-07,0.3957126399819624,0.999945464989361,-0.2657427638452642,0.0002770506975392523
CD99.2,6.189861405785079,4.974064559814924e-07,1.9761816438286037,0.9817333549200419,-0.3410001838632385,2.3157757843239123e-06
CD99,6.189861405785079,4.974064559814924e-07,1.9761816438286037,0.9817333549200419,-0.3410001838632385,2.3157757843239123e-06
UPK3A,6.1873753333172266,5.008269313179838e-07,11.070358073570619,0.1977443977327366,0.34487408759903904,1.7451188692745051e-06
ANPEP,6.184909464293924,5.042429785122444e-07,4.3636346297570965,0.822915924619758,-0.11261860911259775,0.12904715231330724
TSPAN3.6,6.175533751064132,5.174467789159551e-07,0.5723584786707457,0.9997774669799399,-0.3885081124481246,5.49072278283309e-08
TSPAN3.2,6.175533751064132,5.174467789159551e-07,0.5723584786707457,0.9997774669799399,-0.3885081124481246,5.49072278283309e-08
TSPAN3.10,6.175533751064132,5.174467789159551e-07,0.5723584786707457,0.9997774669799399,-0.3885081124481246,5.49072278283309e-08
TSPAN3.14,6.175533751064132,5.174467789159551e-07,0.5723584786707457,0.9997774669799399,-0.3885081124481246,5.49072278283309e-08
SRGN.8,6.174242267768551,5.192926193603813e-07,0.8792171042922342,0.9989023468377836,0.3108125602739969,1.8494567011816764e-05
SRGN.5,6.174242267768551,5.192926193603813e-07,0.8792171042922342,0.9989023468377836,0.3108125602739969,1.8494567011816764e-05
SRGN.2,6.174242267768551,5.192926193603813e-07,0.8792171042922342,0.9989023468377836,0.3108125602739969,1.8494567011816764e-05
SGK1,6.173659114803573,5.201282540211101e-07,6.065920615835857,0.6398478450465817,0.2603627228747648,0.0003714502792642373
HSPA4L.3,6.17285611587521,5.212811327374288e-07,12.045806141714928,0.14917179772650777,0.09674438148259006,0.19263476592463194
HSPA4L.1,6.17285611587521,5.212811327374288e-07,12.045806141714928,0.14917179772650777,0.09674438148259006,0.19263476592463194
LAMC1.2,6.172645732086681,5.215836088240176e-07,7.1016746630206535,0.5257035912580749,0.026286781424463054,0.7239194643415569
LAMC1,6.172645732086681,5.215836088240176e-07,7.1016746630206535,0.5257035912580749,0.026286781424463054,0.7239194643415569
HOXB2,6.170182437477078,5.251383331974717e-07,11.15040035981642,0.19332207920333286,0.052257305807320784,0.4823299951622008
PRKCQ-AS1,6.168407212686059,5.27715216863152e-07,2.5500289146931823,0.9593571591464779,-0.3651404812565013,3.729534952263277e-07
RPL10,6.167921702569923,5.284221864009424e-07,2.7158910404261247,0.9509032633192748,0.08182980325667717,0.2707940258040399
RPL10.2,6.167921702569923,5.284221864009424e-07,2.7158910404261247,0.9509032633192748,0.08182980325667717,0.2707940258040399
TRAF3IP3,6.165898798328615,5.313780801642023e-07,0.9480460608375291,0.9985557882607036,0.14595378520758331,0.04867045690087619
INPP4B.3,6.162191686170087,5.368381880086934e-07,9.84398028327953,0.27614772918636776,-0.19838214004869692,0.007100686185804681
INPP4B.1,6.162191686170087,5.368381880086934e-07,9.84398028327953,0.27614772918636776,-0.19838214004869692,0.007100686185804681
